,dataset,generator,metric_name,value
1075,cyp1a2_veith_25,train2,cycle_distance_time,90.05032229423523
1076,cyp1a2_veith_25,train2,neighborhood_distance,70.05153837471451
1077,cyp1a2_veith_25,train2,neighborhood_distance_time,121.63629221916199
1078,cyp1a2_veith_25,train2,neighborhood_distance_r=2,56.79541939484275
1079,cyp1a2_veith_25,train2,neighborhood_distance_r=2_time,184.50617599487305
1080,cyp1a2_veith_33,train2,node_edge_distance,86.32394568214046
1081,cyp1a2_veith_33,train2,node_edge_distance_time,174.70540714263916
1082,cyp1a2_veith_33,train2,unlabelled_graph_cycle_distance,34.81714122761572
1083,cyp1a2_veith_33,train2,unlabelled_graph_cycle_distance_time,125.50648403167725
1084,cyp1a2_veith_33,train2,cycle_distance,74.46132916635675
1085,cyp1a2_veith_33,train2,cycle_distance_time,118.80892848968506
1086,cyp1a2_veith_33,train2,neighborhood_distance,92.42511850630558
1087,cyp1a2_veith_33,train2,neighborhood_distance_time,154.87434887886047
1088,cyp1a2_veith_33,train2,neighborhood_distance_r=2,85.03635222091413
1089,cyp1a2_veith_33,train2,neighborhood_distance_r=2_time,242.08907842636108
1090,cyp1a2_veith_40,train2,node_edge_distance,63.96879495357393
1091,cyp1a2_veith_40,train2,node_edge_distance_time,178.02015733718872
1092,cyp1a2_veith_40,train2,unlabelled_graph_cycle_distance,35.542347674884034
1093,cyp1a2_veith_40,train2,unlabelled_graph_cycle_distance_time,136.00128865242004
1094,cyp1a2_veith_40,train2,cycle_distance,63.08200676340249
1095,cyp1a2_veith_40,train2,cycle_distance_time,150.91878652572632
1096,cyp1a2_veith_40,train2,neighborhood_distance,120.46988994909141
1097,cyp1a2_veith_40,train2,neighborhood_distance_time,185.87839269638062
1098,cyp1a2_veith_40,train2,neighborhood_distance_r=2,110.95055670071672
1099,cyp1a2_veith_40,train2,neighborhood_distance_r=2_time,272.9726469516754
1100,cyp1a2_veith_50,train2,node_edge_distance,164.42413047235834
1101,cyp1a2_veith_50,train2,node_edge_distance_time,231.90859866142273
1102,cyp1a2_veith_50,train2,unlabelled_graph_cycle_distance,19.66492051877023
1103,cyp1a2_veith_50,train2,unlabelled_graph_cycle_distance_time,170.25697112083435
1104,cyp1a2_veith_50,train2,cycle_distance,96.0040627001553
1105,cyp1a2_veith_50,train2,cycle_distance_time,169.76442694664001
1106,cyp1a2_veith_50,train2,neighborhood_distance,121.91455665323929
1107,cyp1a2_veith_50,train2,neighborhood_distance_time,229.52299284934998
1108,cyp1a2_veith_50,train2,neighborhood_distance_r=2,89.60667212304787
1109,cyp1a2_veith_50,train2,neighborhood_distance_r=2_time,343.7206082344055
1110,cyp2c19_veith_25,train2,node_edge_distance,49.20999617943188
1111,cyp2c19_veith_25,train2,node_edge_distance_time,121.63567161560059
1112,cyp2c19_veith_25,train2,unlabelled_graph_cycle_distance,16.024819739011065
1113,cyp2c19_veith_25,train2,unlabelled_graph_cycle_distance_time,97.21307802200317
1114,cyp2c19_veith_25,train2,cycle_distance,92.02614048100239
1115,cyp2c19_veith_25,train2,cycle_distance_time,94.57886910438538
1116,cyp2c19_veith_25,train2,neighborhood_distance,50.75158424503223
1117,cyp2c19_veith_25,train2,neighborhood_distance_time,114.28743767738342
1118,cyp2c19_veith_25,train2,neighborhood_distance_r=2,39.07777512063318
1119,cyp2c19_veith_25,train2,neighborhood_distance_r=2_time,178.87046551704407
1120,cyp2c19_veith_33,train2,node_edge_distance,2.6348660140896754
1121,cyp2c19_veith_33,train2,node_edge_distance_time,168.6519856452942
1122,cyp2c19_veith_33,train2,unlabelled_graph_cycle_distance,1.6360158483122758
1123,cyp2c19_veith_33,train2,unlabelled_graph_cycle_distance_time,124.30704164505005
1124,cyp2c19_veith_33,train2,cycle_distance,4.69597969545668
1125,cyp2c19_veith_33,train2,cycle_distance_time,125.86994290351868
1126,cyp2c19_veith_33,train2,neighborhood_distance,2.795583730269443
1127,cyp2c19_veith_33,train2,neighborhood_distance_time,161.94433879852295
1128,cyp2c19_veith_33,train2,neighborhood_distance_r=2,3.004730323114541
1129,cyp2c19_veith_33,train2,neighborhood_distance_r=2_time,228.10217905044556
1130,cyp2c19_veith_40,train2,node_edge_distance,70.17823069797434
1131,cyp2c19_veith_40,train2,node_edge_distance_time,196.18022203445435
1132,cyp2c19_veith_40,train2,unlabelled_graph_cycle_distance,15.107298024927418
1133,cyp2c19_veith_40,train2,unlabelled_graph_cycle_distance_time,148.57558917999268
1134,cyp2c19_veith_40,train2,cycle_distance,70.1645284158782
1135,cyp2c19_veith_40,train2,cycle_distance_time,148.09159660339355
1136,cyp2c19_veith_40,train2,neighborhood_distance,99.94072053903844
1137,cyp2c19_veith_40,train2,neighborhood_distance_time,191.824068069458
1138,cyp2c19_veith_40,train2,neighborhood_distance_r=2,56.76006473772334
1139,cyp2c19_veith_40,train2,neighborhood_distance_r=2_time,283.11659240722656
1140,cyp2c19_veith_50,train2,node_edge_distance,46.533351673632744
1141,cyp2c19_veith_50,train2,node_edge_distance_time,233.4814326763153
1142,cyp2c19_veith_50,train2,unlabelled_graph_cycle_distance,10.04069961209975
1143,cyp2c19_veith_50,train2,unlabelled_graph_cycle_distance_time,182.19799757003784
1144,cyp2c19_veith_50,train2,cycle_distance,104.17414902467456
1145,cyp2c19_veith_50,train2,cycle_distance_time,182.17285704612732
1146,cyp2c19_veith_50,train2,neighborhood_distance,115.51339554289844
1147,cyp2c19_veith_50,train2,neighborhood_distance_time,232.12652349472046
1148,cyp2c19_veith_50,train2,neighborhood_distance_r=2,66.64464011532691
1149,cyp2c19_veith_50,train2,neighborhood_distance_r=2_time,360.04829382896423
1150,herg_karim_25,train2,node_edge_distance,17.93208883903954
1151,herg_karim_25,train2,node_edge_distance_time,168.16094183921814
1152,herg_karim_25,train2,unlabelled_graph_cycle_distance,2.007296940540071
1153,herg_karim_25,train2,unlabelled_graph_cycle_distance_time,123.56567764282227
1154,herg_karim_25,train2,cycle_distance,8.854762560344641
1155,herg_karim_25,train2,cycle_distance_time,123.42066979408264
1156,herg_karim_25,train2,neighborhood_distance,32.57073025751603
1157,herg_karim_25,train2,neighborhood_distance_time,160.55298805236816
1158,herg_karim_25,train2,neighborhood_distance_r=2,17.550170494255738
1159,herg_karim_25,train2,neighborhood_distance_r=2_time,236.148686170578
1160,herg_karim_33,train2,node_edge_distance,42.437010265482854
1161,herg_karim_33,train2,node_edge_distance_time,213.9776360988617
1162,herg_karim_33,train2,unlabelled_graph_cycle_distance,5.308489217557093
1163,herg_karim_33,train2,unlabelled_graph_cycle_distance_time,164.04575562477112
1164,herg_karim_33,train2,cycle_distance,20.084634694721743
1165,herg_karim_33,train2,cycle_distance_time,151.82885217666626
1166,herg_karim_33,train2,neighborhood_distance,59.684284200305285
1167,herg_karim_33,train2,neighborhood_distance_time,201.0116629600525
1168,herg_karim_33,train2,neighborhood_distance_r=2,40.83332545544546
1169,herg_karim_33,train2,neighborhood_distance_r=2_time,319.3156249523163
1170,herg_karim_40,train2,node_edge_distance,57.165195027399704
1171,herg_karim_40,train2,node_edge_distance_time,258.02947211265564
1172,herg_karim_40,train2,unlabelled_graph_cycle_distance,4.703091320949195
1173,herg_karim_40,train2,unlabelled_graph_cycle_distance_time,181.45754075050354
1174,herg_karim_40,train2,cycle_distance,49.17092578303747
1175,herg_karim_40,train2,cycle_distance_time,184.3757951259613
1176,herg_karim_40,train2,neighborhood_distance,57.19780399258154
1177,herg_karim_40,train2,neighborhood_distance_time,253.43565106391907
1178,herg_karim_40,train2,neighborhood_distance_r=2,103.38965930714772
1179,herg_karim_40,train2,neighborhood_distance_r=2_time,393.128173828125
1180,herg_karim_50,train2,node_edge_distance,75.49054885472468
1181,herg_karim_50,train2,node_edge_distance_time,310.07218050956726
1182,herg_karim_50,train2,unlabelled_graph_cycle_distance,19.083843246127635
1183,herg_karim_50,train2,unlabelled_graph_cycle_distance_time,233.98563742637634
1184,herg_karim_50,train2,cycle_distance,15.904488700337623
1185,herg_karim_50,train2,cycle_distance_time,246.51610445976257
1186,herg_karim_50,train2,neighborhood_distance,108.53123269853498
1187,herg_karim_50,train2,neighborhood_distance_time,317.5623438358307
1188,herg_karim_50,train2,neighborhood_distance_r=2,22.329042857588664
1189,herg_karim_50,train2,neighborhood_distance_r=2_time,505.13276529312134
1190,lipophilicity_astrazeneca_25,train2,node_edge_distance,6.204022564651405
1191,lipophilicity_astrazeneca_25,train2,node_edge_distance_time,51.05365586280823
1192,lipophilicity_astrazeneca_25,train2,unlabelled_graph_cycle_distance,4.922597338458082
1193,lipophilicity_astrazeneca_25,train2,unlabelled_graph_cycle_distance_time,47.62029838562012
1194,lipophilicity_astrazeneca_25,train2,cycle_distance,10.078316271315984
1195,lipophilicity_astrazeneca_25,train2,cycle_distance_time,31.20840883255005
1196,lipophilicity_astrazeneca_25,train2,neighborhood_distance,12.436902925478707
1197,lipophilicity_astrazeneca_25,train2,neighborhood_distance_time,52.40989875793457
1198,lipophilicity_astrazeneca_25,train2,neighborhood_distance_r=2,17.51429845362899
1199,lipophilicity_astrazeneca_25,train2,neighborhood_distance_r=2_time,72.64965271949768
1200,lipophilicity_astrazeneca_33,train2,node_edge_distance,15.63155893654645
1201,lipophilicity_astrazeneca_33,train2,node_edge_distance_time,64.46203541755676
1202,lipophilicity_astrazeneca_33,train2,unlabelled_graph_cycle_distance,1.847040181330534
1203,lipophilicity_astrazeneca_33,train2,unlabelled_graph_cycle_distance_time,56.194507360458374
1204,lipophilicity_astrazeneca_33,train2,cycle_distance,8.208040002780612
1205,lipophilicity_astrazeneca_33,train2,cycle_distance_time,53.34079575538635
1206,lipophilicity_astrazeneca_33,train2,neighborhood_distance,30.192755242186458
1207,lipophilicity_astrazeneca_33,train2,neighborhood_distance_time,63.17371439933777
1208,lipophilicity_astrazeneca_33,train2,neighborhood_distance_r=2,26.517605611149435
1209,lipophilicity_astrazeneca_33,train2,neighborhood_distance_r=2_time,96.06808495521545
1210,lipophilicity_astrazeneca_40,train2,node_edge_distance,27.058087878998386
1211,lipophilicity_astrazeneca_40,train2,node_edge_distance_time,76.57156467437744
1212,lipophilicity_astrazeneca_40,train2,unlabelled_graph_cycle_distance,1.95145590154565
1213,lipophilicity_astrazeneca_40,train2,unlabelled_graph_cycle_distance_time,57.98727750778198
1214,lipophilicity_astrazeneca_40,train2,cycle_distance,8.43449495589226
1215,lipophilicity_astrazeneca_40,train2,cycle_distance_time,67.04770112037659
1216,lipophilicity_astrazeneca_40,train2,neighborhood_distance,7.25394569013326
1217,lipophilicity_astrazeneca_40,train2,neighborhood_distance_time,80.70755529403687
1218,lipophilicity_astrazeneca_40,train2,neighborhood_distance_r=2,43.85700318538428
1219,lipophilicity_astrazeneca_40,train2,neighborhood_distance_r=2_time,101.57591104507446
1220,lipophilicity_astrazeneca_50,train2,node_edge_distance,35.91268548906544
1221,lipophilicity_astrazeneca_50,train2,node_edge_distance_time,87.41186690330505
1222,lipophilicity_astrazeneca_50,train2,unlabelled_graph_cycle_distance,5.179234196358436
1223,lipophilicity_astrazeneca_50,train2,unlabelled_graph_cycle_distance_time,70.43462610244751
1224,lipophilicity_astrazeneca_50,train2,cycle_distance,8.197678550668064
1225,lipophilicity_astrazeneca_50,train2,cycle_distance_time,77.0791597366333
1226,lipophilicity_astrazeneca_50,train2,neighborhood_distance,19.258192465216354
1227,lipophilicity_astrazeneca_50,train2,neighborhood_distance_time,89.80626010894775
1228,lipophilicity_astrazeneca_50,train2,neighborhood_distance_r=2,47.32530050298185
1229,lipophilicity_astrazeneca_50,train2,neighborhood_distance_r=2_time,143.2381191253662
1230,ames_25,train1/2+train2/2,node_edge_distance,3.19839807854944
1231,ames_25,train1/2+train2/2,node_edge_distance_time,51.35521626472473
1232,ames_25,train1/2+train2/2,unlabelled_graph_cycle_distance,75.80611088824149
1233,ames_25,train1/2+train2/2,unlabelled_graph_cycle_distance_time,40.68079233169556
1234,ames_25,train1/2+train2/2,cycle_distance,30.41889002536436
1235,ames_25,train1/2+train2/2,cycle_distance_time,44.774484395980835
1236,ames_25,train1/2+train2/2,neighborhood_distance,58.002733467573506
1237,ames_25,train1/2+train2/2,neighborhood_distance_time,54.506608963012695
1238,ames_25,train1/2+train2/2,neighborhood_distance_r=2,34.39278458861318
1239,ames_25,train1/2+train2/2,neighborhood_distance_r=2_time,81.23520970344543
1240,ames_33,train1/2+train2/2,node_edge_distance,15.741939758203202
1241,ames_33,train1/2+train2/2,node_edge_distance_time,70.61538743972778
1242,ames_33,train1/2+train2/2,unlabelled_graph_cycle_distance,41.65970041806219
1243,ames_33,train1/2+train2/2,unlabelled_graph_cycle_distance_time,54.25347113609314
1244,ames_33,train1/2+train2/2,cycle_distance,43.21255310305611
1245,ames_33,train1/2+train2/2,cycle_distance_time,56.48093581199646
1246,ames_33,train1/2+train2/2,neighborhood_distance,50.71201470879825
1247,ames_33,train1/2+train2/2,neighborhood_distance_time,73.73970532417297
1248,ames_33,train1/2+train2/2,neighborhood_distance_r=2,69.55781488498883
1249,ames_33,train1/2+train2/2,neighborhood_distance_r=2_time,103.01321768760681
1250,ames_40,train1/2+train2/2,node_edge_distance,8.848977399607676
1251,ames_40,train1/2+train2/2,node_edge_distance_time,70.62125015258789
1252,ames_40,train1/2+train2/2,unlabelled_graph_cycle_distance,92.83437743116241
1253,ames_40,train1/2+train2/2,unlabelled_graph_cycle_distance_time,60.38615131378174
1254,ames_40,train1/2+train2/2,cycle_distance,44.61246548752142
1255,ames_40,train1/2+train2/2,cycle_distance_time,63.30886149406433
1256,ames_40,train1/2+train2/2,neighborhood_distance,108.72450508944223
1257,ames_40,train1/2+train2/2,neighborhood_distance_time,81.87429809570312
1258,ames_40,train1/2+train2/2,neighborhood_distance_r=2,97.90655723565965
1259,ames_40,train1/2+train2/2,neighborhood_distance_r=2_time,116.36613869667053
1260,ames_50,train1/2+train2/2,node_edge_distance,12.52169887526729
1261,ames_50,train1/2+train2/2,node_edge_distance_time,108.64696741104126
1262,ames_50,train1/2+train2/2,unlabelled_graph_cycle_distance,132.70756791297723
1263,ames_50,train1/2+train2/2,unlabelled_graph_cycle_distance_time,70.7835762500763
1264,ames_50,train1/2+train2/2,cycle_distance,47.05284144491414
1265,ames_50,train1/2+train2/2,cycle_distance_time,74.09628510475159
1266,ames_50,train1/2+train2/2,neighborhood_distance,73.85335729461194
1267,ames_50,train1/2+train2/2,neighborhood_distance_time,91.2442078590393
1268,ames_50,train1/2+train2/2,neighborhood_distance_r=2,70.80014075643477
1269,ames_50,train1/2+train2/2,neighborhood_distance_r=2_time,141.80941247940063
1270,bbb_martins_25,train1/2+train2/2,node_edge_distance,15.287995664181265
1271,bbb_martins_25,train1/2+train2/2,node_edge_distance_time,28.092982053756714
1272,bbb_martins_25,train1/2+train2/2,unlabelled_graph_cycle_distance,9.960365237919019
1273,bbb_martins_25,train1/2+train2/2,unlabelled_graph_cycle_distance_time,24.291173696517944
1274,bbb_martins_25,train1/2+train2/2,cycle_distance,19.415856967495692
1275,bbb_martins_25,train1/2+train2/2,cycle_distance_time,25.95302104949951
1276,bbb_martins_25,train1/2+train2/2,neighborhood_distance,50.69521318708583
1277,bbb_martins_25,train1/2+train2/2,neighborhood_distance_time,28.132737636566162
1278,bbb_martins_25,train1/2+train2/2,neighborhood_distance_r=2,24.73234569032228
1279,bbb_martins_25,train1/2+train2/2,neighborhood_distance_r=2_time,44.802303314208984
1280,bbb_martins_33,train1/2+train2/2,node_edge_distance,14.232530028140063
1281,bbb_martins_33,train1/2+train2/2,node_edge_distance_time,34.473212003707886
1282,bbb_martins_33,train1/2+train2/2,unlabelled_graph_cycle_distance,30.07719831279919
1283,bbb_martins_33,train1/2+train2/2,unlabelled_graph_cycle_distance_time,29.78769826889038
1284,bbb_martins_33,train1/2+train2/2,cycle_distance,33.880007530996856
1285,bbb_martins_33,train1/2+train2/2,cycle_distance_time,34.51866126060486
1286,bbb_martins_33,train1/2+train2/2,neighborhood_distance,29.43858433631553
1287,bbb_martins_33,train1/2+train2/2,neighborhood_distance_time,34.440370321273804
1288,bbb_martins_33,train1/2+train2/2,neighborhood_distance_r=2,30.59681661833445
1289,bbb_martins_33,train1/2+train2/2,neighborhood_distance_r=2_time,53.741313457489014
1290,bbb_martins_40,train1/2+train2/2,node_edge_distance,52.70647912811805
1291,bbb_martins_40,train1/2+train2/2,node_edge_distance_time,36.73929691314697
1292,bbb_martins_40,train1/2+train2/2,unlabelled_graph_cycle_distance,56.926629958691734
1293,bbb_martins_40,train1/2+train2/2,unlabelled_graph_cycle_distance_time,41.71897768974304
1294,bbb_martins_40,train1/2+train2/2,cycle_distance,69.91997114552667
1295,bbb_martins_40,train1/2+train2/2,cycle_distance_time,34.72897696495056
1296,bbb_martins_40,train1/2+train2/2,neighborhood_distance,43.45290812903065
1297,bbb_martins_40,train1/2+train2/2,neighborhood_distance_time,44.25910782814026
1298,bbb_martins_40,train1/2+train2/2,neighborhood_distance_r=2,29.382528098559472
1299,bbb_martins_40,train1/2+train2/2,neighborhood_distance_r=2_time,60.23352360725403
1300,bbb_martins_50,train1/2+train2/2,node_edge_distance,33.400708985882275
1301,bbb_martins_50,train1/2+train2/2,node_edge_distance_time,47.51390242576599
1302,bbb_martins_50,train1/2+train2/2,unlabelled_graph_cycle_distance,52.153862553257206
1303,bbb_martins_50,train1/2+train2/2,unlabelled_graph_cycle_distance_time,42.02547883987427
1304,bbb_martins_50,train1/2+train2/2,cycle_distance,51.96394315599464
1305,bbb_martins_50,train1/2+train2/2,cycle_distance_time,43.02831172943115
1306,bbb_martins_50,train1/2+train2/2,neighborhood_distance,136.0991135771152
1307,bbb_martins_50,train1/2+train2/2,neighborhood_distance_time,45.48575162887573
1308,bbb_martins_50,train1/2+train2/2,neighborhood_distance_r=2,58.92516201459142
1309,bbb_martins_50,train1/2+train2/2,neighborhood_distance_r=2_time,66.6762387752533
1310,cyp1a2_veith_25,train1/2+train2/2,node_edge_distance,20.955951352842618
1311,cyp1a2_veith_25,train1/2+train2/2,node_edge_distance_time,119.27519392967224
1312,cyp1a2_veith_25,train1/2+train2/2,unlabelled_graph_cycle_distance,2.9204519706127385
1313,cyp1a2_veith_25,train1/2+train2/2,unlabelled_graph_cycle_distance_time,92.63842678070068
1314,cyp1a2_veith_25,train1/2+train2/2,cycle_distance,32.39588961504877
1315,cyp1a2_veith_25,train1/2+train2/2,cycle_distance_time,88.05537819862366
1316,cyp1a2_veith_25,train1/2+train2/2,neighborhood_distance,24.045938962986416
1317,cyp1a2_veith_25,train1/2+train2/2,neighborhood_distance_time,117.88643383979797
1318,cyp1a2_veith_25,train1/2+train2/2,neighborhood_distance_r=2,20.445267450804707
1319,cyp1a2_veith_25,train1/2+train2/2,neighborhood_distance_r=2_time,181.65169978141785
1320,cyp1a2_veith_33,train1/2+train2/2,node_edge_distance,26.686052666269447
1321,cyp1a2_veith_33,train1/2+train2/2,node_edge_distance_time,150.4692370891571
1322,cyp1a2_veith_33,train1/2+train2/2,unlabelled_graph_cycle_distance,3.560071908797471
1323,cyp1a2_veith_33,train1/2+train2/2,unlabelled_graph_cycle_distance_time,114.97084140777588
1324,cyp1a2_veith_33,train1/2+train2/2,cycle_distance,32.17265966893605
1325,cyp1a2_veith_33,train1/2+train2/2,cycle_distance_time,132.35445928573608
1326,cyp1a2_veith_33,train1/2+train2/2,neighborhood_distance,51.18877811967212
1327,cyp1a2_veith_33,train1/2+train2/2,neighborhood_distance_time,138.78899312019348
1328,cyp1a2_veith_33,train1/2+train2/2,neighborhood_distance_r=2,57.98135486443326
1329,cyp1a2_veith_33,train1/2+train2/2,neighborhood_distance_r=2_time,234.50427532196045
1330,cyp1a2_veith_40,train1/2+train2/2,node_edge_distance,14.72037483555889
1331,cyp1a2_veith_40,train1/2+train2/2,node_edge_distance_time,178.26496767997742
1332,cyp1a2_veith_40,train1/2+train2/2,unlabelled_graph_cycle_distance,1.6538462113862757
1333,cyp1a2_veith_40,train1/2+train2/2,unlabelled_graph_cycle_distance_time,136.54484701156616
1334,cyp1a2_veith_40,train1/2+train2/2,cycle_distance,9.121415021279573
1335,cyp1a2_veith_40,train1/2+train2/2,cycle_distance_time,141.74912452697754
1336,cyp1a2_veith_40,train1/2+train2/2,neighborhood_distance,45.706394782363
1337,cyp1a2_veith_40,train1/2+train2/2,neighborhood_distance_time,185.3389151096344
1338,cyp1a2_veith_40,train1/2+train2/2,neighborhood_distance_r=2,27.394095965184007
1339,cyp1a2_veith_40,train1/2+train2/2,neighborhood_distance_r=2_time,276.20139622688293
1340,cyp1a2_veith_50,train1/2+train2/2,node_edge_distance,21.309949236338895
1341,cyp1a2_veith_50,train1/2+train2/2,node_edge_distance_time,231.52957582473755
1342,cyp1a2_veith_50,train1/2+train2/2,unlabelled_graph_cycle_distance,13.916219901387477
1343,cyp1a2_veith_50,train1/2+train2/2,unlabelled_graph_cycle_distance_time,160.4576780796051
1344,cyp1a2_veith_50,train1/2+train2/2,cycle_distance,30.164312439431853
1345,cyp1a2_veith_50,train1/2+train2/2,cycle_distance_time,170.16924142837524
1346,cyp1a2_veith_50,train1/2+train2/2,neighborhood_distance,26.500290920849896
1347,cyp1a2_veith_50,train1/2+train2/2,neighborhood_distance_time,201.42432618141174
1348,cyp1a2_veith_50,train1/2+train2/2,neighborhood_distance_r=2,27.197189806731288
1349,cyp1a2_veith_50,train1/2+train2/2,neighborhood_distance_r=2_time,290.56329584121704
1350,cyp2c19_veith_25,train1/2+train2/2,node_edge_distance,7.693032767970285
1351,cyp2c19_veith_25,train1/2+train2/2,node_edge_distance_time,98.39822888374329
1352,cyp2c19_veith_25,train1/2+train2/2,unlabelled_graph_cycle_distance,0.5134504190426425
1353,cyp2c19_veith_25,train1/2+train2/2,unlabelled_graph_cycle_distance_time,85.62514185905457
1354,cyp2c19_veith_25,train1/2+train2/2,cycle_distance,10.237035256208456
1355,cyp2c19_veith_25,train1/2+train2/2,cycle_distance_time,68.95449924468994
1356,cyp2c19_veith_25,train1/2+train2/2,neighborhood_distance,49.882670955781705
1357,cyp2c19_veith_25,train1/2+train2/2,neighborhood_distance_time,88.05111408233643
1358,cyp2c19_veith_25,train1/2+train2/2,neighborhood_distance_r=2,4.7718933095163925
1359,cyp2c19_veith_25,train1/2+train2/2,neighborhood_distance_r=2_time,133.5904507637024
1360,cyp2c19_veith_33,train1/2+train2/2,node_edge_distance,28.19658862506413
1361,cyp2c19_veith_33,train1/2+train2/2,node_edge_distance_time,116.16901874542236
1362,cyp2c19_veith_33,train1/2+train2/2,unlabelled_graph_cycle_distance,7.491028846269368
1363,cyp2c19_veith_33,train1/2+train2/2,unlabelled_graph_cycle_distance_time,82.56132864952087
1364,cyp2c19_veith_33,train1/2+train2/2,cycle_distance,9.459748375029015
1365,cyp2c19_veith_33,train1/2+train2/2,cycle_distance_time,117.5502393245697
1366,cyp2c19_veith_33,train1/2+train2/2,neighborhood_distance,15.49616774385662
1367,cyp2c19_veith_33,train1/2+train2/2,neighborhood_distance_time,160.9594645500183
1368,cyp2c19_veith_33,train1/2+train2/2,neighborhood_distance_r=2,10.671673243648804
1369,cyp2c19_veith_33,train1/2+train2/2,neighborhood_distance_r=2_time,253.8398334980011
1370,cyp2c19_veith_40,train1/2+train2/2,node_edge_distance,38.7496560835654
1371,cyp2c19_veith_40,train1/2+train2/2,node_edge_distance_time,207.31506061553955
1372,cyp2c19_veith_40,train1/2+train2/2,unlabelled_graph_cycle_distance,7.093181771024722
1373,cyp2c19_veith_40,train1/2+train2/2,unlabelled_graph_cycle_distance_time,144.16941618919373
1374,cyp2c19_veith_40,train1/2+train2/2,cycle_distance,20.46840918580544
1375,cyp2c19_veith_40,train1/2+train2/2,cycle_distance_time,159.45042157173157
1376,cyp2c19_veith_40,train1/2+train2/2,neighborhood_distance,21.77497059451452
1377,cyp2c19_veith_40,train1/2+train2/2,neighborhood_distance_time,204.2373046875
1378,cyp2c19_veith_40,train1/2+train2/2,neighborhood_distance_r=2,11.999698915785038
1379,cyp2c19_veith_40,train1/2+train2/2,neighborhood_distance_r=2_time,365.61497044563293
1380,cyp2c19_veith_50,train1/2+train2/2,node_edge_distance,29.7741293814142
1381,cyp2c19_veith_50,train1/2+train2/2,node_edge_distance_time,288.9789528846741
1382,cyp2c19_veith_50,train1/2+train2/2,unlabelled_graph_cycle_distance,15.284476934536988
1383,cyp2c19_veith_50,train1/2+train2/2,unlabelled_graph_cycle_distance_time,236.38579440116882
1384,cyp2c19_veith_50,train1/2+train2/2,cycle_distance,48.97270077218613
1385,cyp2c19_veith_50,train1/2+train2/2,cycle_distance_time,180.5924744606018
1386,cyp2c19_veith_50,train1/2+train2/2,neighborhood_distance,68.3627000178364
1387,cyp2c19_veith_50,train1/2+train2/2,neighborhood_distance_time,174.6647756099701
1388,cyp2c19_veith_50,train1/2+train2/2,neighborhood_distance_r=2,53.41149676482999
1389,cyp2c19_veith_50,train1/2+train2/2,neighborhood_distance_r=2_time,235.88245010375977
1390,herg_karim_25,train1/2+train2/2,node_edge_distance,24.092320149908016
1391,herg_karim_25,train1/2+train2/2,node_edge_distance_time,114.21582221984863
1392,herg_karim_25,train1/2+train2/2,unlabelled_graph_cycle_distance,1.149282640690198
1393,herg_karim_25,train1/2+train2/2,unlabelled_graph_cycle_distance_time,88.92932152748108
1394,herg_karim_25,train1/2+train2/2,cycle_distance,6.574930808677098
1395,herg_karim_25,train1/2+train2/2,cycle_distance_time,84.99651217460632
1396,herg_karim_25,train1/2+train2/2,neighborhood_distance,57.296621488014694
1397,herg_karim_25,train1/2+train2/2,neighborhood_distance_time,112.22525930404663
1398,herg_karim_25,train1/2+train2/2,neighborhood_distance_r=2,26.645355528395214
1399,herg_karim_25,train1/2+train2/2,neighborhood_distance_r=2_time,172.85857462882996
1400,herg_karim_33,train1/2+train2/2,node_edge_distance,25.421655996241675
1401,herg_karim_33,train1/2+train2/2,node_edge_distance_time,155.04009747505188
1402,herg_karim_33,train1/2+train2/2,unlabelled_graph_cycle_distance,6.8650962289213595
1403,herg_karim_33,train1/2+train2/2,unlabelled_graph_cycle_distance_time,117.42487335205078
1404,herg_karim_33,train1/2+train2/2,cycle_distance,6.272599867170543
1405,herg_karim_33,train1/2+train2/2,cycle_distance_time,111.59283471107483
1406,herg_karim_33,train1/2+train2/2,neighborhood_distance,34.2320239757129
1407,herg_karim_33,train1/2+train2/2,neighborhood_distance_time,147.6659038066864
1408,herg_karim_33,train1/2+train2/2,neighborhood_distance_r=2,27.52405055021299
1409,herg_karim_33,train1/2+train2/2,neighborhood_distance_r=2_time,221.2269537448883
1410,herg_karim_40,train1/2+train2/2,node_edge_distance,43.41004888940063
1411,herg_karim_40,train1/2+train2/2,node_edge_distance_time,180.8942346572876
1412,herg_karim_40,train1/2+train2/2,unlabelled_graph_cycle_distance,13.162880868262281
1413,herg_karim_40,train1/2+train2/2,unlabelled_graph_cycle_distance_time,132.9328634738922
1414,herg_karim_40,train1/2+train2/2,cycle_distance,25.92389813226227
1415,herg_karim_40,train1/2+train2/2,cycle_distance_time,134.44244647026062
1416,herg_karim_40,train1/2+train2/2,neighborhood_distance,70.48858642791174
1417,herg_karim_40,train1/2+train2/2,neighborhood_distance_time,174.14623999595642
1418,herg_karim_40,train1/2+train2/2,neighborhood_distance_r=2,34.226842573164106
1419,herg_karim_40,train1/2+train2/2,neighborhood_distance_r=2_time,264.97856068611145
1420,herg_karim_50,train1/2+train2/2,node_edge_distance,120.11690328811056
1421,herg_karim_50,train1/2+train2/2,node_edge_distance_time,233.76891899108887
1422,herg_karim_50,train1/2+train2/2,unlabelled_graph_cycle_distance,26.334210002200237
1423,herg_karim_50,train1/2+train2/2,unlabelled_graph_cycle_distance_time,163.2046501636505
